"Name","OnTree","SexSyst","SexSyst4"
"Croton_palawanensis",,,
"Croton_pallidus",,,
"Croton_palmatus",,,
"Croton_palmeri",,"monoecy","xMono"
"Croton_paludosus","yes","monoecy","xMono"
"Croton_pampangensis",,,
"Croton_panduriformis",,,
"Croton_pannosus",,,
"Croton_paraensis",,,
"Croton_paraguayensis",,,
"Croton_pardinus",,,
"Croton_parksii","yes","dioecy","Dio"
"Croton_parodianus",,,
"Croton_parvifolius",,,
"Croton_patrum",,,
"Croton_paucistamineus",,,
"Croton_pavonianus",,,
"Croton_pavonis",,,
"Croton_paxianus",,,
"Croton_payaquensis","yes","monoecy","xMono"
"Croton_pedersenii",,,
"Croton_pedicellatus",,"monoecy","xMono"
"Croton_pedunculatus",,,
"Croton_peekelii",,,
"Croton_pellitus",,,
"Croton_peltatus",,,
"Croton_peltieri",,,
"Croton_peltophorus",,,
"Croton_pendens","yes","monoecy","xMono"
