"Name","OnTree","SexSyst","SexSyst4"
"Solanum_malletii",,,
"Solanum_malmeanum",,"hermaphrodite","Herm"
"Solanum_mammosum","yes","andromonoecy","xMono"
"Solanum_manabiense","yes","hermaphrodite","Herm"
"Solanum_mapiricum",,,
"Solanum_mapiriense","yes","hermaphrodite","Herm"
"Solanum_maranguapense",,,
"Solanum_marantifolium",,,
"Solanum_marginatum",,"andromonoecy","xMono"
"Solanum_martii",,,
"Solanum_matadori",,"hermaphrodite","Herm"
"Solanum_maternum","yes","hermaphrodite","Herm"
"Solanum_maturecalvans",,,
"Solanum_mauense",,"hermaphrodite","Herm"
"Solanum_medians",,"hermaphrodite","Herm"
"Solanum_medicagineum",,,
"Solanum_megalochiton",,,
"Solanum_megalonyx","yes",,
"Solanum_megaspermum",,,
"Solanum_melanospermum",,"andromonoecy","xMono"
