"Name","OnTree","SexSyst","SexSyst4"
"Piper_scutaespicum",,,
"Piper_scutifolium",,,
"Piper_scutilimbum",,,
"Piper_secundum",,,
"Piper_sellertianum",,,
"Piper_semicordulatum",,,
"Piper_semicrudum",,,
"Piper_semiimmersum",,"dioecy","Dio"
"Piper_seminitidulum",,,
"Piper_semiplenum",,,
"Piper_semperflorens",,,
"Piper_senporeiense",,"dioecy","Dio"
"Piper_septuplinervium",,,
"Piper_sericeonervosum",,,
"Piper_serotinum",,,
"Piper_serpavillanum",,,
"Piper_serrulatum",,,
"Piper_setigerum",,,
"Piper_setosum",,,
"Piper_setulosum",,,
"Piper_sierra-aroense",,,
"Piper_silvarum",,,
"Piper_silvigaudens",,,
"Piper_silvivagum",,,
"Piper_sintenense",,"dioecy","Dio"
"Piper_sinuclausum",,,
"Piper_sinugaudens",,"hermaphrodite","Herm"
"Piper_skutchii",,,
"Piper_sodiroi",,,
"Piper_soledadense",,,
"Piper_solmsianum","yes",,
"Piper_solutidrupum",,,
"Piper_sororium",,,
"Piper_sorsogonum","yes",,
"Piper_sprengelianum",,,
"Piper_spruceanum",,,
"Piper_squamulosum","yes",,
"Piper_stellipilum",,,
"Piper_stenostachys",,,
"Piper_stevensii",,,
"Piper_steyermarkii",,,
"Piper_stileferum",,,
"Piper_stipitiforme",,"dioecy","Dio"
"Piper_stipulaceum",,,
"Piper_stipulare","yes",,
"Piper_stipulosum",,,
"Piper_stomachicum",,,
"Piper_storkii",,,
"Piper_strigillosicaule",,,
"Piper_strigillosum",,,
"Piper_strigosum",,,
"Piper_stuebelii",,,
"Piper_stupposum",,,
"Piper_subaduncum",,,
"Piper_subalpinum",,,
"Piper_subandina",,,
"Piper_subandinum",,,
"Piper_subcaudatum",,,
"Piper_subcinereum",,,
"Piper_subcordatum",,,
"Piper_subcordulatum",,,
"Piper_subduidaense",,,
"Piper_subflavicans",,,
"Piper_subflavispicum",,,
"Piper_subflavum",,,
"Piper_subglabribracteatum","yes",,
"Piper_sublignosum",,,
"Piper_submultinerve",,"dioecy","Dio"
"Piper_subnitidifolium",,,
"Piper_subnitidum",,,
"Piper_subpatens",,,
"Piper_subpedale",,,
"Piper_subpenninerve","yes",,
"Piper_subquinquenerve",,,
"Piper_subrepens",,,
"Piper_subrugosum",,,
"Piper_subscutatum","yes",,
"Piper_subseptemnervium",,,
"Piper_subsessilifolium",,,
"Piper_subsilvestre",,,
"Piper_subsilvulanum",,,
"Piper_suffruticosum",,,
"Piper_suipigua",,"dioecy","Dio"
"Piper_sumatranum",,,
"Piper_sumpi",,,
"Piper_supernum",,,
"Piper_swartzianum","yes",,
"Piper_sylvaticum","yes","dioecy","Dio"
"Piper_sylvestre",,"monoecy","xMono"
"Piper_tabinense",,,
"Piper_tacariguense",,,
"Piper_tachiranum",,,
"Piper_taiwanense",,"dioecy","Dio"
"Piper_tamayoanum",,,
"Piper_taperanum",,,
"Piper_tectoniaefolium",,,
"Piper_tectoniifolium",,,
"Piper_tecumense",,,
"Piper_temptum",,,
"Piper_tenebricosum",,,
"Piper_tenue",,,
"Piper_tenuicuspe",,,
"Piper_tenuilimbum",,,
"Piper_tenuimucronatum",,,
"Piper_tepuiense",,,
"Piper_terrabanum",,,
"Piper_terryae","yes",,
"Piper_tessmanni",,,
"Piper_teysmanii",,,
"Piper_thomasii",,,
"Piper_thomsonii","yes","dioecy|monoecy","Dio|xMono"
"Piper_timbuchianum",,,
"Piper_tocacheanum",,,
"Piper_tonduzii",,"hermaphrodite","Herm"
"Piper_toppingii","yes",,
"Piper_toronotepuiense",,,
"Piper_tortivenulosum",,,
"Piper_tortuosivenosum",,,
"Piper_tovarense",,,
"Piper_townsendii",,,
"Piper_trachyphyllum",,,
"Piper_translucens",,,
"Piper_transpontinum",,,
"Piper_trianae","yes",,
"Piper_trichocarpon",,,
"Piper_trichoneuron",,,
"Piper_trichorhachis",,,
"Piper_trichostachyon",,,
"Piper_trichostylopse",,,
"Piper_trichostylum",,,
"Piper_tricolor","yes","dioecy","Dio"
"Piper_tricuspe","yes",,
"Piper_tridentipilum",,,
"Piper_trigonum","yes","hermaphrodite","Herm"
"Piper_tristemon",,,
"Piper_tristigmum",,,
"Piper_truman-yunckeri",,,
"Piper_truncatum",,,
"Piper_tsangyuanense",,"dioecy","Dio"
"Piper_tsengianum",,"dioecy","Dio"
"Piper_tuberculatum",,,
"Piper_tucumanum",,,
"Piper_tuerckheimii",,,
"Piper_tumidum",,,
"Piper_ucayalianum",,,
"Piper_uhdei",,,
"Piper_ulceratum",,,
"Piper_ulei",,,
"Piper_umbellatum","yes","hermaphrodite","Herm"
"Piper_umbricola",,"hermaphrodite","Herm"
"Piper_umbriense",,,
"Piper_unguiculatum",,,
"Piper_urdanetanum","yes",,
"Piper_urophyllum","yes","hermaphrodite","Herm"
"Piper_urostachyum",,"hermaphrodite","Herm"
"Piper_urubambanum",,,
"Piper_valladolidense",,,
"Piper_variifolium",,,
"Piper_vellosoi",,,
"Piper_velutininervosum",,,
"Piper_velutinovarium",,,
"Piper_velutinum",,,
"Piper_venamoense",,,
"Piper_veneralense",,,
"Piper_venosum",,,
"Piper_venulosissimum",,,
"Piper_veraguense",,,
"Piper_verbascifolium",,,
"Piper_veredianum",,,
"Piper_verruculaecaule",,,
"Piper_verruculaefolium",,,
"Piper_verruculosum","yes",,
"Piper_via-chicoense",,,
"Piper_vicosanum",,,
"Piper_villiramulum",,,
"Piper_villosispicum",,,
"Piper_viminifolium",,,
"Piper_virgultorum",,,
"Piper_viridicaule",,,
"Piper_viridilimbum",,,
"Piper_viridistachyum",,,
"Piper_vitaceum",,,
"Piper_vitiense","yes",,
"Piper_volubile",,,
"Piper_wachenheimii",,,
"Piper_wagneri",,"dioecy","Dio"
"Piper_wallichii","yes","dioecy|monoecy","Dio|xMono"
"Piper_wangii",,"dioecy","Dio"
"Piper_wibomii",,,
"Piper_wingfieldii",,,
"Piper_woytkowskii",,,
"Piper_wydlerianum",,,
"Piper_xalapense",,,
"Piper_xanthostachyum",,,
"Piper_xylosteoides",,,
"Piper_yanaconasense","yes",,
"Piper_yananoanum",,,
"Piper_yaracuyense",,,
"Piper_yessupianum",,,
"Piper_yinkiangense","yes","dioecy","Dio"
"Piper_yucatanense","yes",,
"Piper_yui",,"dioecy","Dio"
"Piper_yunnanense",,"dioecy","Dio"
"Piper_yzabalanum",,,
"Piper_zacatense",,,
"Piper_zarumanum",,,
